Timestamp	Lambda1	Lambda2	Lambda3	Lambda4	Lambda5	Lambda6
6/2/2023 11:06:44.13837	1518.18943	1528.07414	1538.09468	1547.91101	1557.61333	1567.50073
6/2/2023 11:06:44.63837	1518.19028	1528.07355	1538.09480	1547.91027	1557.61298	1567.50078
6/2/2023 11:06:45.13837	1518.19059	1528.07411	1538.09482	1547.91237	1557.61344	1567.49947
6/2/2023 11:06:45.63837	1518.19026	1528.07401	1538.09576	1547.91106	1557.61323	1567.50146
6/2/2023 11:06:46.13837	1518.19244	1528.07310	1538.09472	1547.91136	1557.61292	1567.5001
6/2/2023 11:06:46.63837	1518.18917	1528.07352	1538.09432	1547.91294	1557.61307	1567.50121
6/2/2023 11:06:47.13837	1518.19004	1528.07477	1538.09471	1547.91160	1557.61315	1567.49921
6/2/2023 11:06:47.63837	1518.19054	1528.07316	1538.09584	1547.91217	1557.61333	1567.5004
6/2/2023 11:06:48.13837	1518.19066	1528.07417	1538.09514	1547.91180	1557.61303	1567.49943
6/2/2023 11:06:48.63837	1518.19004	1528.07529	1538.09531	1547.91108	1557.61258	1567.50053
6/2/2023 11:06:49.13837	1518.19258	1528.07329	1538.09343	1547.91032	1557.61266	1567.50111
6/2/2023 11:06:49.63837	1518.18991	1528.07408	1538.09398	1547.91152	1557.61394	1567.49953
6/2/2023 11:06:50.13837	1518.19027	1528.07366	1538.09436	1547.91272	1557.61479	1567.49995
6/2/2023 11:06:50.63837	1518.18883	1528.07470	1538.09518	1547.91214	1557.61395	1567.49907
6/2/2023 11:06:51.13837	1518.19247	1528.07440	1538.09510	1547.91095	1557.61409	1567.49972
6/2/2023 11:06:51.63837	1518.19046	1528.07403	1538.09516	1547.91054	1557.61350	1567.50026
6/2/2023 11:06:52.13837	1518.19064	1528.07477	1538.09462	1547.91074	1557.61259	1567.50099
6/2/2023 11:06:52.63837	1518.18970	1528.07288	1538.09554	1547.91174	1557.61369	1567.49987
6/2/2023 11:06:53.13837	1518.19159	1528.07453	1538.09471	1547.91137	1557.61177	1567.49981
6/2/2023 11:06:53.63837	1518.18919	1528.07429	1538.09314	1547.91138	1557.61307	1567.50044
6/2/2023 11:06:54.13837	1518.18819	1528.07423	1538.09400	1547.91138	1557.61379	1567.49929
6/2/2023 11:06:54.63837	1518.18912	1528.07374	1538.09476	1547.91190	1557.61481	1567.49909
6/2/2023 11:06:55.13837	1518.18980	1528.07376	1538.09464	1547.91076	1557.61205	1567.50091
6/2/2023 11:06:55.63837	1518.18951	1528.07151	1538.09253	1547.91234	1557.61329	1567.49989
6/2/2023 11:06:56.13837	1518.18839	1528.07478	1538.09500	1547.91243	1557.61339	1567.50052
6/2/2023 11:06:56.63837	1518.18873	1528.07377	1538.09512	1547.91175	1557.61234	1567.49983
6/2/2023 11:06:57.13837	1518.19178	1528.07337	1538.09312	1547.91188	1557.61427	1567.49977
6/2/2023 11:06:57.63837	1518.18972	1528.07458	1538.09468	1547.91101	1557.61192	1567.49902
6/2/2023 11:06:58.13837	1518.18937	1528.07363	1538.09507	1547.91153	1557.61209	1567.50059
6/2/2023 11:06:58.63837	1518.18899	1528.07378	1538.09607	1547.91115	1557.61376	1567.4996
6/2/2023 11:06:59.13837	1518.19061	1528.07463	1538.09447	1547.91142	1557.61223	1567.50005
6/2/2023 11:06:59.63837	1518.19040	1528.07178	1538.09446	1547.91216	1557.61387	1567.49992
6/2/2023 11:07:00.13837	1518.18807	1528.07337	1538.09362	1547.90985	1557.61222	1567.5009
6/2/2023 11:07:00.63837	1518.19179	1528.07459	1538.09423	1547.91030	1557.61332	1567.50055
6/2/2023 11:07:01.13837	1518.18954	1528.07446	1538.09510	1547.91093	1557.61340	1567.50078
6/2/2023 11:07:01.63837	1518.19060	1528.07353	1538.09371	1547.91256	1557.61251	1567.49947
6/2/2023 11:07:02.13837	1518.19180	1528.07494	1538.09313	1547.91040	1557.61206	1567.50017
6/2/2023 11:07:02.63837	1518.18981	1528.07299	1538.09462	1547.91122	1557.61373	1567.4995
6/2/2023 11:07:03.13837	1518.18817	1528.07418	1538.09419	1547.91182	1557.61287	1567.50052
6/2/2023 11:07:03.63837	1518.19008	1528.07443	1538.09370	1547.91008	1557.61224	1567.49978
6/2/2023 11:07:04.13837	1518.19194	1528.07474	1538.09428	1547.91109	1557.61230	1567.49961
6/2/2023 11:07:04.63837	1518.18944	1528.07436	1538.09473	1547.91080	1557.61334	1567.50033
6/2/2023 11:07:05.13837	1518.18941	1528.07442	1538.09498	1547.91165	1557.61429	1567.49994
6/2/2023 11:07:05.63837	1518.18896	1528.07489	1538.09412	1547.90986	1557.61152	1567.49879
6/2/2023 11:07:06.13837	1518.19111	1528.07313	1538.09465	1547.91176	1557.61379	1567.49929
6/2/2023 11:07:06.63837	1518.18701	1528.07317	1538.09591	1547.91095	1557.61353	1567.49939
6/2/2023 11:07:07.13837	1518.18915	1528.07348	1538.09388	1547.91241	1557.61259	1567.50008
6/2/2023 11:07:07.63837	1518.18971	1528.07309	1538.09475	1547.91093	1557.61052	1567.50088
6/2/2023 11:07:08.13837	1518.19101	1528.07422	1538.09439	1547.91035	1557.61221	1567.49958
6/2/2023 11:07:08.63837	1518.18972	1528.07433	1538.09379	1547.90945	1557.61219	1567.50053
6/2/2023 11:07:09.13837	1518.19049	1528.07304	1538.09397	1547.91152	1557.61379	1567.49972
6/2/2023 11:07:09.63837	1518.18705	1528.07293	1538.09404	1547.91151	1557.61425	1567.49902
6/2/2023 11:07:10.13837	1518.18960	1528.07438	1538.09455	1547.91108	1557.61246	1567.49917
6/2/2023 11:07:10.63837	1518.18990	1528.07199	1538.09487	1547.91213	1557.61340	1567.49996
6/2/2023 11:07:11.13837	1518.19103	1528.07376	1538.09453	1547.91220	1557.61395	1567.4998
6/2/2023 11:07:11.63837	1518.18851	1528.07289	1538.09418	1547.91267	1557.61333	1567.49965
6/2/2023 11:07:12.13837	1518.18938	1528.07382	1538.09427	1547.91124	1557.61309	1567.49956
6/2/2023 11:07:12.63837	1518.19125	1528.07382	1538.09499	1547.91179	1557.61270	1567.50019
6/2/2023 11:07:13.13837	1518.18990	1528.07256	1538.09567	1547.91148	1557.61401	1567.49854
6/2/2023 11:07:13.63837	1518.19078	1528.07373	1538.09530	1547.91291	1557.61335	1567.50022
6/2/2023 11:07:14.13837	1518.18959	1528.07264	1538.09537	1547.91179	1557.61372	1567.49968
6/2/2023 11:07:14.63837	1518.18778	1528.07354	1538.09437	1547.90964	1557.61172	1567.49966
6/2/2023 11:07:15.13837	1518.18975	1528.07432	1538.09444	1547.91023	1557.61318	1567.50071
6/2/2023 11:07:15.63837	1518.19116	1528.07385	1538.09490	1547.90986	1557.61217	1567.49965
6/2/2023 11:07:16.13837	1518.18942	1528.07393	1538.09387	1547.91046	1557.61248	1567.50005
6/2/2023 11:07:16.63837	1518.18990	1528.07398	1538.09328	1547.91019	1557.61316	1567.49963
6/2/2023 11:07:17.13837	1518.19084	1528.07427	1538.09508	1547.90906	1557.61148	1567.50021
6/2/2023 11:07:17.63837	1518.18843	1528.07489	1538.09502	1547.91176	1557.61324	1567.49939
6/2/2023 11:07:18.13837	1518.19155	1528.07312	1538.09480	1547.91119	1557.61364	1567.49956
6/2/2023 11:07:18.63837	1518.19146	1528.07396	1538.09524	1547.91093	1557.61220	1567.50002
6/2/2023 11:07:19.13837	1518.18995	1528.07344	1538.09400	1547.91203	1557.61341	1567.49972
6/2/2023 11:07:19.63837	1518.18757	1528.07386	1538.09450	1547.91219	1557.61248	1567.49853
6/2/2023 11:07:20.13837	1518.18940	1528.07300	1538.09518	1547.91050	1557.61309	1567.499
6/2/2023 11:07:20.63837	1518.19025	1528.07355	1538.09406	1547.91169	1557.61431	1567.49871
6/2/2023 11:07:21.13837	1518.18751	1528.07373	1538.09443	1547.91098	1557.61328	1567.50037
6/2/2023 11:07:21.63837	1518.18926	1528.07357	1538.09297	1547.91114	1557.61221	1567.50006
6/2/2023 11:07:22.13837	1518.19019	1528.07393	1538.09404	1547.91085	1557.61330	1567.49949
6/2/2023 11:07:22.63837	1518.18990	1528.07372	1538.09422	1547.91174	1557.61308	1567.49939
6/2/2023 11:07:23.13837	1518.18884	1528.07471	1538.09261	1547.91001	1557.61253	1567.49921
6/2/2023 11:07:23.63837	1518.19041	1528.07379	1538.09395	1547.91236	1557.61329	1567.49899
6/2/2023 11:07:24.13837	1518.18958	1528.07307	1538.09440	1547.91168	1557.61261	1567.4996
6/2/2023 11:07:24.63837	1518.19010	1528.07376	1538.09541	1547.91025	1557.61222	1567.49947
6/2/2023 11:07:25.13837	1518.19066	1528.07345	1538.09531	1547.91012	1557.61296	1567.50103
6/2/2023 11:07:25.63837	1518.18966	1528.07371	1538.09360	1547.91027	1557.61167	1567.50054
6/2/2023 11:07:26.13837	1518.19014	1528.07415	1538.09440	1547.91033	1557.61208	1567.5006
6/2/2023 11:07:26.63837	1518.19030	1528.07295	1538.09516	1547.91022	1557.61131	1567.49983
6/2/2023 11:07:27.13837	1518.19035	1528.07372	1538.09518	1547.91099	1557.61344	1567.50007
6/2/2023 11:07:27.63837	1518.19114	1528.07285	1538.09508	1547.91095	1557.61407	1567.50018
6/2/2023 11:07:28.13837	1518.19121	1528.07366	1538.09602	1547.91101	1557.61238	1567.50122
6/2/2023 11:07:28.63837	1518.18819	1528.07397	1538.09441	1547.91237	1557.61299	1567.50016
6/2/2023 11:07:29.13837	1518.18843	1528.07453	1538.09357	1547.91182	1557.61192	1567.49961
6/2/2023 11:07:29.63837	1518.18779	1528.07370	1538.09441	1547.91117	1557.61378	1567.49914
6/2/2023 11:07:30.13837	1518.18971	1528.07297	1538.09411	1547.91003	1557.61221	1567.50031
6/2/2023 11:07:30.63837	1518.19053	1528.07274	1538.09373	1547.91249	1557.61325	1567.49956
6/2/2023 11:07:31.13837	1518.19074	1528.07420	1538.09487	1547.91075	1557.61331	1567.50009
6/2/2023 11:07:31.63837	1518.18878	1528.07471	1538.09544	1547.91093	1557.61195	1567.50047
6/2/2023 11:07:32.13837	1518.18954	1528.07411	1538.09517	1547.91266	1557.61309	1567.4994
6/2/2023 11:07:32.63837	1518.18902	1528.07386	1538.09341	1547.90963	1557.61195	1567.49933
6/2/2023 11:07:33.13837	1518.18950	1528.07421	1538.09446	1547.91240	1557.61241	1567.49817
6/2/2023 11:07:33.63837	1518.20192	1528.08704	1538.10808	1547.92643	1557.62418	1567.51001
6/2/2023 11:07:34.13837	1518.18841	1528.07560	1538.09628	1547.91606	1557.62092	1567.50553
6/2/2023 11:07:34.63837	1518.19327	1528.07368	1538.09476	1547.91974	1557.62585	1567.50942
6/2/2023 11:07:35.13837	1518.19388	1528.07611	1538.09730	1547.91177	1557.61660	1567.50664
6/2/2023 11:07:35.63837	1518.19495	1528.07621	1538.10602	1547.91418	1557.61370	1567.50535
6/2/2023 11:07:36.13837	1518.21877	1528.08919	1538.12256	1548.02410	1557.74464	1567.57287
6/2/2023 11:07:36.63837	1518.32971	1528.26597	1538.27650	1548.11388	1557.79193	1567.70568
6/2/2023 11:07:37.13837	1518.37676	1528.26160	1538.27109	1548.10150	1557.79360	1567.68617
6/2/2023 11:07:37.63837	1518.37379	1528.25443	1538.27450	1548.09364	1557.79375	1567.67585
6/2/2023 11:07:38.13837	1518.36641	1528.25418	1538.27078	1548.08756	1557.78508	1567.66715
6/2/2023 11:07:38.63837	1518.37080	1528.25381	1538.27997	1548.09437	1557.79593	1567.68054
6/2/2023 11:07:39.13837	1518.37078	1528.25640	1538.27775	1548.09134	1557.79064	1567.67942
6/2/2023 11:07:39.63837	1518.36975	1528.25224	1538.27399	1548.08963	1557.78805	1567.67603
6/2/2023 11:07:40.13837	1518.37099	1528.25784	1538.27674	1548.09482	1557.79603	1567.68607
6/2/2023 11:07:40.63837	1518.37051	1528.25579	1538.27602	1548.09202	1557.78961	1567.67577
6/2/2023 11:07:41.13837	1518.36838	1528.25498	1538.27654	1548.09229	1557.79085	1567.67517
6/2/2023 11:07:41.63837	1518.37309	1528.25787	1538.27780	1548.09665	1557.79801	1567.68227
6/2/2023 11:07:42.13837	1518.37171	1528.25447	1538.27672	1548.09163	1557.78946	1567.67475
6/2/2023 11:07:42.63837	1518.37022	1528.25602	1538.27678	1548.09212	1557.79349	1567.67898
6/2/2023 11:07:43.13837	1518.37058	1528.25665	1538.27665	1548.09619	1557.79524	1567.68258
6/2/2023 11:07:43.63837	1518.37184	1528.25522	1538.27453	1548.08926	1557.78999	1567.67498
6/2/2023 11:07:44.13837	1518.37067	1528.25762	1538.27705	1548.09424	1557.79274	1567.68167
6/2/2023 11:07:44.63837	1518.37104	1528.25652	1538.27692	1548.09475	1557.79360	1567.68035
6/2/2023 11:07:45.13837	1518.37003	1528.25497	1538.27476	1548.09123	1557.78962	1567.67368
6/2/2023 11:07:45.63837	1518.37034	1528.25665	1538.27668	1548.09532	1557.79480	1567.68257
6/2/2023 11:07:46.13837	1518.37253	1528.25642	1538.27605	1548.09280	1557.79267	1567.67875
6/2/2023 11:07:46.63837	1518.37009	1528.25628	1538.27506	1548.08990	1557.79009	1567.67838
6/2/2023 11:07:47.13837	1518.37161	1528.25613	1538.27638	1548.09579	1557.79475	1567.6807
6/2/2023 11:07:47.63837	1518.37171	1528.25534	1538.27624	1548.09205	1557.79163	1567.67682
6/2/2023 11:07:48.13837	1518.37108	1528.25528	1538.27607	1548.09310	1557.79285	1567.67801
6/2/2023 11:07:48.63837	1518.37244	1528.25562	1538.27821	1548.09380	1557.79487	1567.67985
6/2/2023 11:07:49.13837	1518.37282	1528.25823	1538.27405	1548.09132	1557.79057	1567.67769
6/2/2023 11:07:49.63837	1518.37004	1528.25739	1538.27791	1548.09273	1557.79156	1567.68082
6/2/2023 11:07:50.13837	1518.37137	1528.25777	1538.27730	1548.09375	1557.79321	1567.67828
6/2/2023 11:07:50.63837	1518.37063	1528.25536	1538.27628	1548.09256	1557.79216	1567.6768
6/2/2023 11:07:51.13837	1518.37142	1528.25554	1538.27664	1548.09345	1557.79335	1567.67967
6/2/2023 11:07:51.63837	1518.37160	1528.25609	1538.27669	1548.09264	1557.79200	1567.67749
6/2/2023 11:07:52.13837	1518.37153	1528.25576	1538.27709	1548.09053	1557.79108	1567.67792
6/2/2023 11:07:52.63837	1518.37241	1528.25694	1538.27634	1548.09205	1557.79451	1567.68105
6/2/2023 11:07:53.13837	1518.37189	1528.25589	1538.27506	1548.09311	1557.79357	1567.67882
6/2/2023 11:07:53.63837	1518.37117	1528.25578	1538.27699	1548.09357	1557.79215	1567.67716
6/2/2023 11:07:54.13837	1518.37121	1528.25549	1538.27644	1548.09282	1557.79238	1567.67942
6/2/2023 11:07:54.63837	1518.37216	1528.25541	1538.27712	1548.09348	1557.79295	1567.67927
6/2/2023 11:07:55.13837	1518.36988	1528.25605	1538.27601	1548.09206	1557.79259	1567.67796
6/2/2023 11:07:55.63837	1518.37216	1528.25763	1538.27611	1548.09245	1557.79215	1567.68055
6/2/2023 11:07:56.13837	1518.37212	1528.25524	1538.27602	1548.09341	1557.79315	1567.67898
6/2/2023 11:07:56.63837	1518.37209	1528.25557	1538.27698	1548.09242	1557.79296	1567.67842
6/2/2023 11:07:57.13837	1518.37190	1528.25518	1538.27738	1548.09438	1557.79270	1567.67942
6/2/2023 11:07:57.63837	1518.37172	1528.25714	1538.27665	1548.09223	1557.79204	1567.67758
6/2/2023 11:07:58.13837	1518.37163	1528.25603	1538.27618	1548.09217	1557.79231	1567.67856
6/2/2023 11:07:58.63837	1518.37223	1528.25696	1538.27648	1548.09308	1557.79404	1567.68009
6/2/2023 11:07:59.13837	1518.37098	1528.25634	1538.27713	1548.09280	1557.79307	1567.67923
6/2/2023 11:07:59.63837	1518.37164	1528.25617	1538.27586	1548.09310	1557.79269	1567.67937
6/2/2023 11:08:00.13837	1518.37371	1528.25625	1538.27579	1548.09337	1557.79425	1567.68016
6/2/2023 11:08:00.63837	1518.37182	1528.25721	1538.27767	1548.09195	1557.79228	1567.67803
6/2/2023 11:08:01.13837	1518.37232	1528.25698	1538.27592	1548.09330	1557.79267	1567.67987
6/2/2023 11:08:01.63837	1518.37136	1528.25588	1538.27644	1548.09389	1557.79430	1567.6791
6/2/2023 11:08:02.13837	1518.37033	1528.25468	1538.27625	1548.09277	1557.79208	1567.6779
6/2/2023 11:08:02.63837	1518.37238	1528.25535	1538.27614	1548.09233	1557.79181	1567.67875
6/2/2023 11:08:03.13837	1518.37114	1528.25669	1538.27808	1548.09276	1557.79168	1567.68006
6/2/2023 11:08:03.63837	1518.37052	1528.25738	1538.27586	1548.09236	1557.79249	1567.67832
6/2/2023 11:08:04.13837	1518.37115	1528.25539	1538.27682	1548.09262	1557.79277	1567.68059
6/2/2023 11:08:04.63837	1518.37071	1528.25633	1538.27753	1548.09307	1557.79326	1567.67989
6/2/2023 11:08:05.13837	1518.37053	1528.25668	1538.27730	1548.09349	1557.79359	1567.67717
6/2/2023 11:08:05.63837	1518.37065	1528.25700	1538.27786	1548.09478	1557.79331	1567.68129
6/2/2023 11:08:06.13837	1518.37258	1528.25704	1538.27675	1548.09263	1557.79292	1567.67832
6/2/2023 11:08:06.63837	1518.37064	1528.25628	1538.27676	1548.09222	1557.79310	1567.67819
6/2/2023 11:08:07.13837	1518.37124	1528.25654	1538.27729	1548.09419	1557.79321	1567.6801
6/2/2023 11:08:07.63837	1518.37192	1528.25583	1538.27755	1548.09402	1557.79458	1567.67824
6/2/2023 11:08:08.13837	1518.36853	1528.25789	1538.27608	1548.09340	1557.79180	1567.67792
6/2/2023 11:08:08.63837	1518.37225	1528.25656	1538.27713	1548.09422	1557.79430	1567.67927
6/2/2023 11:08:09.13837	1518.37210	1528.25640	1538.27663	1548.09348	1557.79293	1567.67981
6/2/2023 11:08:09.63837	1518.37115	1528.25587	1538.27576	1548.09354	1557.79250	1567.67831
6/2/2023 11:08:10.13837	1518.37407	1528.25532	1538.27696	1548.09544	1557.79406	1567.67996
6/2/2023 11:08:10.63837	1518.37129	1528.25518	1538.27583	1548.09326	1557.79334	1567.67784
6/2/2023 11:08:11.13837	1518.37098	1528.25577	1538.27720	1548.09444	1557.79322	1567.67803
6/2/2023 11:08:11.63837	1518.37179	1528.25578	1538.27604	1548.09423	1557.79357	1567.67939
6/2/2023 11:08:12.13837	1518.37151	1528.25661	1538.27675	1548.09152	1557.79257	1567.67875
